ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,GamesMatch,mu_generic_w,sigma_generic_w,mu_generic_l,sigma_generic_l,Fatigue_W,Fatigue_L,mu_winner,mu_loser,sigma_winner,sigma_loser,p_ttt_win,p_adj_win,y,pred_base,ttt_correct,pred_fat,ttt_fat_correct,p_book,pred_book,bookie_correct,p_base_fav,y_base_fav,p_fat_fav,y_fat_fav,p_book_fav,y_book_fav,theta_used,ATP_k
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-22,ATP250,Outdoor,Hard,Quarterfinals,3,Goffin D.,Hijikata R.,90,65,635,811,6,1,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.44,3.03,1.49,3.03,1.42,2.83,16,1.4687208963029628,0.32860234399666394,1.8429898777103544,0.2792393159667951,36.703125,36,1.4687208963029628,1.8429898777103544,0.32860234399666394,0.2792393159667951,0.19271837292066524,0.1969234209525688,1,Hijikata R.,FALSE,Hijikata R.,FALSE,0.6818181818181818,Goffin D.,TRUE,0.8072816270793348,0,0.8030765790474312,0,0.6818181818181818,1,-0.038126255718685415,50
51,New York,US Open,2024-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Shang J.,Bublik A.,72,27,754,1650,6,4,3,6,5,7,6,3,6,4,3,2,Completed,1.67,2.2,1.71,2.27,1.74,2.33,1.67,2.2,50,2.0976245551177595,0.29971751051401957,2.442095389443655,0.2172886801031592,0,0,2.0976245551177595,2.442095389443655,0.29971751051401957,0.2172886801031592,0.17605360916828958,0.17605360916828958,1,Bublik A.,FALSE,Bublik A.,FALSE,0.5684754521963824,Shang J.,TRUE,0.8239463908317104,0,0.8239463908317104,0,0.5684754521963824,1,-0.03909375127657291,51
51,New York,US Open,2024-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Etcheverry T.,Mpetshi G.,33,52,1335,1062,6,4,6,2,6,3,NA,NA,NA,NA,3,0,Completed,1.62,2.3,1.65,2.38,1.71,2.38,1.63,2.29,27,2.245230271851904,0.21166922659719556,2.543423085406947,0.4034426055594887,0,0,2.245230271851904,2.543423085406947,0.21166922659719556,0.4034426055594887,0.2563922229742117,0.2563922229742117,1,Mpetshi G.,FALSE,Mpetshi G.,FALSE,0.586734693877551,Etcheverry T.,TRUE,0.7436077770257883,0,0.7436077770257883,0,0.586734693877551,1,-0.03909375127657291,51
51,New York,US Open,2024-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Rinderknech A.,Eubanks C.,56,106,915,545,6,4,4,6,3,6,6,3,7,6,3,2,Completed,1.67,2.2,1.67,2.35,1.71,2.35,1.67,2.22,51,1.7248611772511155,0.24595427136919823,1.937707212675164,0.24848899837599925,0,0,1.7248611772511155,1.937707212675164,0.24595427136919823,0.24848899837599925,0.27133606042524727,0.27133606042524727,1,Eubanks C.,FALSE,Eubanks C.,FALSE,0.5684754521963824,Rinderknech A.,TRUE,0.7286639395747527,0,0.7286639395747527,0,0.5684754521963824,1,-0.03909375127657291,51
51,New York,US Open,2024-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Baez S.,Darderi L.,23,37,1800,1291,6,4,6,7,6,0,7,6,NA,NA,3,1,Completed,1.73,2.1,1.71,2.27,1.74,2.27,1.7,2.17,42,2.3192382522735007,0.20559865175498684,2.3924391643898644,0.29150782527707814,0,0,2.3192382522735007,2.3924391643898644,0.20559865175498684,0.29150782527707814,0.4187052942634873,0.41870529426348724,1,Darderi L.,FALSE,Darderi L.,FALSE,0.5483028720626633,Baez S.,TRUE,0.5812947057365128,0,0.5812947057365128,0,0.5483028720626633,1,-0.03909375127657291,51
51,New York,US Open,2024-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Bergs Z.,Kotov P.,80,60,697,864,6,2,4,6,6,2,3,6,7,6,3,2,Completed,1.8,2,1.75,2.21,1.8,2.21,1.75,2.09,48,1.4537947838083565,0.4127246842255152,2.1917499062757733,0.2537260443714601,0,0,1.4537947838083565,2.1917499062757733,0.4127246842255152,0.2537260443714601,0.06385464733326533,0.06385464733326535,1,Kotov P.,FALSE,Kotov P.,FALSE,0.5263157894736842,Bergs Z.,TRUE,0.9361453526667347,0,0.9361453526667347,0,0.5263157894736842,1,-0.03909375127657291,51
51,New York,US Open,2024-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci M.,Wawrinka S.,101,176,555,333,6,4,7,6,6,3,NA,NA,NA,NA,3,0,Completed,1.4,3,1.4,3.2,1.47,3.2,1.39,3,32,1.5509597977909448,0.6559185347631467,2.026659533329496,0.2679460229907118,0,0,1.5509597977909448,2.026659533329496,0.6559185347631467,0.2679460229907118,0.25098816522384493,0.25098816522384493,1,Wawrinka S.,FALSE,Wawrinka S.,FALSE,0.6818181818181818,Bellucci M.,TRUE,0.7490118347761551,0,0.7490118347761551,0,0.6818181818181818,1,-0.03909375127657291,51
51,New York,US Open,2024-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Etcheverry T.,Cerundolo F.,33,29,1335,1495,6,3,4,6,6,4,1,6,6,3,3,2,Completed,1.8,2,1.74,2.23,1.8,2.23,1.75,2.06,45,2.245230271851904,0.21166922659719556,2.4330982640109036,0.20537640372306143,15.1875,22.5,2.245230271851904,2.4330982640109036,0.21166922659719556,0.20537640372306143,0.26206464314630684,0.21062900865027712,1,Cerundolo F.,FALSE,Cerundolo F.,FALSE,0.5263157894736842,Etcheverry T.,TRUE,0.7379353568536932,0,0.7893709913497229,0,0.5263157894736842,1,-0.03909375127657291,51
51,New York,US Open,2024-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Mannarino A.,78,42,725,1170,6,7,6,3,6,2,7,6,NA,NA,3,1,Completed,1.36,3.2,1.38,3.35,1.39,3.43,1.35,3.23,43,1.7070324061425617,0.30178709762754724,2.1840293548093417,0.21793432019598263,18,16.3125,1.7070324061425617,2.1840293548093417,0.30178709762754724,0.21793432019598263,0.10002919817702909,0.10612678435541008,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.7017543859649122,Goffin D.,TRUE,0.899970801822971,0,0.8938732156445899,0,0.7017543859649122,1,-0.03909375127657291,51
51,New York,US Open,2024-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Nakashima B.,Musetti L.,50,18,1105,2255,6,2,3,6,6,3,7,6,NA,NA,3,1,Completed,1.62,2.3,1.69,2.3,1.69,2.38,1.63,2.29,39,2.100883696324269,0.2394428170088325,2.6296240170275333,0.20607612471248368,15.75,27.5625,2.100883696324269,2.6296240170275333,0.2394428170088325,0.20607612471248368,0.04709515101406323,0.03020316306059383,1,Musetti L.,FALSE,Musetti L.,FALSE,0.586734693877551,Nakashima B.,TRUE,0.9529048489859367,0,0.9697968369394062,0,0.586734693877551,1,-0.03909375127657291,51
51,New York,US Open,2024-08-31,Grand Slam,Outdoor,Hard,3rd Round,5,Borges N.,Mensik J.,34,65,1325,812,6,7,6,1,3,6,7,6,6,0,3,2,Completed,1.57,2.38,1.63,2.44,1.63,2.44,1.59,2.36,48,1.920206838975336,0.2543068592885791,2.6510272678775113,0.3566409518801818,19.125,30.9375,1.920206838975336,2.6510272678775113,0.2543068592885791,0.3566409518801818,0.04761325689466874,0.030541391938484846,1,Mensik J.,FALSE,Mensik J.,FALSE,0.6025316455696202,Borges N.,TRUE,0.9523867431053312,0,0.9694586080615152,0,0.6025316455696202,1,-0.03909375127657291,51
52,Chengdu,Chengdu Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Shang J.,Nishikori K.,67,201,795,288,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.63,2.38,1.63,2.45,1.58,2.34,20,2.2036050350848595,0.28848495861723655,2.42109229417234,0.5522866460397167,0,0,2.2036050350848595,2.42109229417234,0.28848495861723655,0.5522866460397167,0.36352777510971845,0.36352777510971845,1,Nishikori K.,FALSE,Nishikori K.,FALSE,0.6025316455696202,Shang J.,TRUE,0.6364722248902815,0,0.6364722248902815,0,0.6025316455696202,1,-0.03715303140909172,52
52,Chengdu,Chengdu Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,O Connell C.,Kotov P.,75,61,720,864,6,4,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.7,2.24,1.7,2.28,1.66,2.19,22,2.0191846810015357,0.2506122463946867,2.1499092836868576,0.25121178530134597,0,0,2.0191846810015357,2.1499092836868576,0.2506122463946867,0.25121178530134597,0.3562872009768333,0.35628720097683325,1,Kotov P.,FALSE,Kotov P.,FALSE,0.5684754521963824,O Connell C.,TRUE,0.6437127990231667,0,0.6437127990231668,0,0.5684754521963824,1,-0.03715303140909172,52
52,Chengdu,Chengdu Open,2024-09-22,ATP250,Outdoor,Hard,Quarterfinals,3,Shang J.,Bublik A.,67,27,795,1650,6,4,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.53,2.5,1.56,2.6,1.59,2.6,1.53,2.45,23,2.2036050350848595,0.28848495861723655,2.417315841131315,0.21704521962152992,30.9375,15,2.2036050350848595,2.417315841131315,0.28848495861723655,0.21704521962152992,0.2769349173813804,0.4091234243507956,1,Bublik A.,FALSE,Bublik A.,FALSE,0.6203473945409429,Shang J.,TRUE,0.7230650826186196,0,0.5908765756492045,0,0.6203473945409429,1,-0.03715303140909172,52
53,Hangzhou,Hangzhou Open,2024-09-18,ATP250,Outdoor,Hard,1st Round,3,Cilic M.,Svajda Z.,777,135,28,452,5,7,6,3,6,0,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.81,2.1,1.82,2.1,1.76,2.04,27,0.6986121929491615,0.9199352401938208,1.1171155252457987,0.522626109104245,0,0,0.6986121929491615,1.1171155252457987,0.9199352401938208,0.522626109104245,0.34621810634218575,0.34621810634218575,1,Svajda Z.,FALSE,Svajda Z.,FALSE,0.5483028720626633,Cilic M.,TRUE,0.6537818936578143,0,0.6537818936578143,0,0.5483028720626633,1,-0.03657717246179401,53
53,Hangzhou,Hangzhou Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Hijikata R.,Dzumhur D.,81,86,681,655,2,6,7,6,6,2,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.85,2.05,1.85,2.14,1.74,2.08,29,1.9318285427046171,0.2652723549152793,2.108960122074807,1.0131325760818095,0,0,1.9318285427046171,2.108960122074807,0.2652723549152793,1.0131325760818095,0.4328456270685086,0.43284562706850854,1,Dzumhur D.,FALSE,Dzumhur D.,FALSE,0.5483028720626633,Hijikata R.,TRUE,0.5671543729314914,0,0.5671543729314914,0,0.5483028720626633,1,-0.03657717246179401,53
53,Hangzhou,Hangzhou Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Bu Y.,Gaston H.,124,77,484,714,7,5,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.53,2.65,1.53,2.78,1.46,2.64,21,-2.3743091685543845,2.561953461092156,1.6171556616520817,0.32538049614916587,0,0,-2.3743091685543845,1.6171556616520817,2.561953461092156,0.32538049614916587,0.0611052123554065,0.061105212355406516,1,Gaston H.,FALSE,Gaston H.,FALSE,0.6563245823389022,Bu Y.,TRUE,0.9388947876445934,0,0.9388947876445934,0,0.6563245823389022,1,-0.03657717246179401,53
53,Hangzhou,Hangzhou Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Shevchenko A.,Trungelliti M.,58,138,870,423,6,1,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.78,2.14,1.78,2.29,1.68,2.14,14,2.0053107202282456,0.2411780760943298,2.2438812929024867,0.6904067394440133,0,0,2.0053107202282456,2.2438812929024867,0.2411780760943298,0.6904067394440133,0.37212921452088255,0.3721292145208826,1,Trungelliti M.,FALSE,Trungelliti M.,FALSE,0.5483028720626633,Shevchenko A.,TRUE,0.6278707854791175,0,0.6278707854791175,0,0.5483028720626633,1,-0.03657717246179401,53
53,Hangzhou,Hangzhou Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Bellucci M.,Karatsev A.,108,115,529,508,6,4,6,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.77,2.16,1.77,2.18,1.71,2.1,16,1.6615528468157887,0.5826458777853826,2.1131189498998353,0.2798451093544283,0,0,1.6615528468157887,2.1131189498998353,0.5826458777853826,0.2798451093544283,0.24239398786071195,0.24239398786071198,1,Karatsev A.,FALSE,Karatsev A.,FALSE,0.5483028720626633,Bellucci M.,TRUE,0.757606012139288,0,0.757606012139288,0,0.5483028720626633,1,-0.03657717246179401,53
53,Hangzhou,Hangzhou Open,2024-09-22,ATP250,Outdoor,Hard,Quarterfinals,3,Bu Y.,Kukushkin M.,124,112,484,515,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.53,2.5,1.59,2.52,1.66,2.52,1.55,2.42,18,-2.3743091685543845,2.561953461092156,0.7550787834653767,1.0011848628048423,26.859375,12.9375,-2.3743091685543845,0.7550787834653767,2.561953461092156,1.0011848628048423,0.12762335213263196,0.1957746790181506,1,Kukushkin M.,FALSE,Kukushkin M.,FALSE,0.6203473945409429,Bu Y.,TRUE,0.872376647867368,0,0.8042253209818494,0,0.6203473945409429,1,-0.03657717246179401,53
54,Beijing,China Open,2024-10-02,ATP500,Outdoor,Hard,The Final,3,Alcaraz C.,Sinner J.,3,1,6690,11180,6,7,6,4,7,6,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.85,2.07,1.85,2.23,1.74,2.08,36,4.255102424861578,0.22626781275516095,4.271897839689166,0.207909790601321,33.328125,28.3125,4.255102424861578,4.271897839689166,0.22626781275516095,0.207909790601321,0.47820563007113975,0.5259528169358033,1,Sinner J.,FALSE,Alcaraz C.,TRUE,0.5483028720626633,Alcaraz C.,TRUE,0.5217943699288603,0,0.5259528169358033,1,0.5483028720626633,1,-0.03810839177848571,54
55,Tokyo,Japan Open Tennis Championships,2024-09-26,ATP500,Outdoor,Hard,1st Round,3,O Connell C.,Etcheverry T.,79,35,700,1370,6,4,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.83,2.08,1.83,2.11,1.76,2.03,23,2.0457021736171233,0.24675065018574785,2.289834131779611,0.20846162242561136,0,0,2.0457021736171233,2.289834131779611,0.24675065018574785,0.20846162242561136,0.22489087448153053,0.2248908744815305,1,Etcheverry T.,FALSE,Etcheverry T.,FALSE,0.5483028720626633,O Connell C.,TRUE,0.7751091255184694,0,0.7751091255184694,0,0.5483028720626633,1,-0.038404342931074274,55
55,Tokyo,Japan Open Tennis Championships,2024-09-26,ATP500,Outdoor,Hard,1st Round,3,Nishikori K.,Cilic M.,200,373,288,128,6,4,3,6,6,3,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.66,2.34,1.75,2.35,1.63,2.24,28,2.267195114161155,0.5278257366240765,2.417518572448752,0.5751036877426616,0,24.328125,2.267195114161155,2.417518572448752,0.5278257366240765,0.5751036877426616,0.42364669597033383,0.22406602682315896,1,Cilic M.,FALSE,Cilic M.,FALSE,0.586734693877551,Nishikori K.,TRUE,0.5763533040296662,0,0.7759339731768411,0,0.586734693877551,1,-0.038404342931074274,55
55,Tokyo,Japan Open Tennis Championships,2024-09-27,ATP500,Outdoor,Hard,2nd Round,3,Draper J.,Hurkacz H.,20,8,2315,4060,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.65,2.39,1.68,2.39,1.64,2.23,20,3.024869108259062,0.23563305748886357,3.235890824346108,0.2047578527227539,13.5,18.5625,3.024869108259062,3.235890824346108,0.23563305748886357,0.2047578527227539,0.24952408090240655,0.21491082709544052,1,Hurkacz H.,FALSE,Hurkacz H.,FALSE,0.586734693877551,Draper J.,TRUE,0.7504759190975935,0,0.7850891729045595,0,0.586734693877551,1,-0.038404342931074274,55
56,Shanghai,Shanghai Masters,2024-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Shapovalov D.,Sonego L.,102,49,568,1081,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.63,1.66,2.34,1.66,2.63,1.59,2.34,26,2.1047120357334284,0.2547433060459217,2.2357651577750333,0.21577986465546475,0,0,2.1047120357334284,2.2357651577750333,0.2547433060459217,0.21577986465546475,0.3473251319408538,0.3473251319408538,1,Sonego L.,FALSE,Sonego L.,FALSE,0.6368038740920097,Shapovalov D.,TRUE,0.6526748680591462,0,0.6526748680591462,0,0.6368038740920097,1,-0.03849643843235894,56
56,Shanghai,Shanghai Masters,2024-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Daniel T.,Gerasimov E.,93,304,619,170,6,7,6,3,6,4,NA,NA,NA,NA,2,1,Completed,1.29,3.75,1.35,3.47,1.35,3.75,1.3,3.43,32,1.545191642789393,0.27669616773648054,1.8837467616798071,1.3868984811633256,0,0,1.545191642789393,1.8837467616798071,0.27669616773648054,1.3868984811633256,0.40540091805736883,0.4054009180573689,1,Gerasimov E.,FALSE,Gerasimov E.,FALSE,0.744047619047619,Daniel T.,TRUE,0.5945990819426312,0,0.5945990819426311,0,0.744047619047619,1,-0.03849643843235894,56
56,Shanghai,Shanghai Masters,2024-10-03,Masters 1000,Outdoor,Hard,1st Round,3,Kecmanovic M.,Hijikata R.,55,78,945,718,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.53,2.5,1.55,2.58,1.58,2.6,1.53,2.46,16,1.9711448437181025,0.2145574415147926,1.978798791036814,0.2589552632208121,0,0,1.9711448437181025,1.978798791036814,0.2145574415147926,0.2589552632208121,0.4909209437116344,0.4909209437116344,1,Hijikata R.,FALSE,Hijikata R.,FALSE,0.6203473945409429,Kecmanovic M.,TRUE,0.5090790562883656,0,0.5090790562883656,0,0.6203473945409429,1,-0.03849643843235894,56
56,Shanghai,Shanghai Masters,2024-10-03,Masters 1000,Outdoor,Hard,1st Round,3,Munar J.,Gaston H.,63,80,839,703,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.52,2.7,1.52,2.8,1.46,2.68,18,1.5741872292341432,0.25062193624948537,1.5856749241066348,0.32345517709720173,0,0,1.5741872292341432,1.5856749241066348,0.25062193624948537,0.32345517709720173,0.48880141120816895,0.48880141120816895,1,Gaston H.,FALSE,Gaston H.,FALSE,0.6563245823389022,Munar J.,TRUE,0.5111985887918311,0,0.5111985887918311,0,0.6563245823389022,1,-0.03849643843235894,56
56,Shanghai,Shanghai Masters,2024-10-03,Masters 1000,Outdoor,Hard,1st Round,3,Bellucci M.,Harris B.,101,106,574,552,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.46,2.89,1.49,3,1.42,2.81,19,1.6904318637319944,0.518014168380216,1.9435374765710136,0.5436887479344379,0,0,1.6904318637319944,1.9435374765710136,0.518014168380216,0.5436887479344379,0.368041802895261,0.36804180289526095,1,Harris B.,FALSE,Harris B.,FALSE,0.6818181818181818,Bellucci M.,TRUE,0.631958197104739,0,0.631958197104739,0,0.6818181818181818,1,-0.03849643843235894,56
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,1st Round,3,Michelsen A.,Bu Y.,43,69,1215,780,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.69,2.28,1.69,2.42,1.62,2.26,19,2.1936231724549176,0.25235420174294776,2.771385253412316,0.5642048227482359,0,9.28125,2.1936231724549176,2.771385253412316,0.25235420174294776,0.5642048227482359,0.17494950532386128,0.1291784529914812,1,Bu Y.,FALSE,Bu Y.,FALSE,0.6025316455696202,Michelsen A.,TRUE,0.8250504946761388,0,0.8708215470085188,0,0.6025316455696202,1,-0.03849643843235894,56
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Safiullin R.,Bublik A.,61,27,853,1690,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.68,2.31,1.68,2.33,1.62,2.24,18,2.0888631545443057,0.23710187698396484,2.378370970919541,0.2157089159909275,0,0,2.0888631545443057,2.378370970919541,0.23710187698396484,0.2157089159909275,0.1832151515185961,0.1832151515185961,1,Bublik A.,FALSE,Bublik A.,FALSE,0.586734693877551,Safiullin R.,TRUE,0.8167848484814039,0,0.8167848484814039,0,0.586734693877551,1,-0.03849643843235894,56
56,Shanghai,Shanghai Masters,2024-10-13,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Djokovic N.,1,4,11010,5560,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.43,3.07,1.44,3.07,1.41,2.87,22,4.286150451502984,0.206148455511022,4.326680744344151,0.2571619555494226,23.671875,34.125,4.286150451502984,4.326680744344151,0.206148455511022,0.2571619555494226,0.4510646687591652,0.3546233167320838,1,Djokovic N.,FALSE,Djokovic N.,FALSE,0.6818181818181818,Sinner J.,TRUE,0.5489353312408348,0,0.6453766832679162,0,0.6818181818181818,1,-0.03849643843235894,56
57,Almaty,Almaty Open,2024-10-14,ATP250,Indoor,Hard,1st Round,3,Marterer M.,Dzumhur D.,114,100,507,584,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,2.01,1.88,2.01,2.1,1.86,1.93,22,1.3733570658489016,0.37043782184419755,1.389056524759049,0.8464298651753419,0,0,1.3733570658489016,1.389056524759049,0.37043782184419755,0.8464298651753419,0.49322156511562837,0.49322156511562837,1,Dzumhur D.,FALSE,Dzumhur D.,FALSE,0.5263157894736842,Marterer M.,TRUE,0.5067784348843716,0,0.5067784348843716,0,0.5263157894736842,1,-0.03831938988419983,57
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Diallo G.,O Connell C.,118,72,497,762,7,6,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.94,1.94,1.94,2,1.87,1.91,21,1.0463015293047444,0.5823858653541865,2.0356408318852655,0.241409192202829,0,0,1.0463015293047444,2.0356408318852655,0.5823858653541865,0.241409192202829,0.058290241744511806,0.05829024174451179,1,O Connell C.,FALSE,O Connell C.,FALSE,0.5263157894736842,Diallo G.,TRUE,0.9417097582554882,0,0.9417097582554882,0,0.5263157894736842,1,-0.03831938988419983,57
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Virtanen O.,Fognini F.,116,76,499,721,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.58,2.57,1.64,2.6,1.54,2.44,22,1.008469388035066,0.7170268931877526,2.0338314217082623,0.29754937893101924,0,0,1.008469388035066,2.0338314217082623,0.7170268931877526,0.29754937893101924,0.09328259137931633,0.09328259137931635,1,Fognini F.,FALSE,Fognini F.,FALSE,0.6025316455696202,Virtanen O.,TRUE,0.9067174086206837,0,0.9067174086206836,0,0.6025316455696202,1,-0.03831938988419983,57
57,Almaty,Almaty Open,2024-10-16,ATP250,Indoor,Hard,2nd Round,3,Diallo G.,Coric B.,118,96,497,595,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.78,2.17,1.78,2.23,1.69,2.13,23,1.0463015293047444,0.5823858653541865,1.9417209189028344,0.25720435076804954,15.75,12.9375,1.0463015293047444,1.9417209189028344,0.5823858653541865,0.25720435076804954,0.07979564123863193,0.08807623827551539,1,Coric B.,FALSE,Coric B.,FALSE,0.5483028720626633,Diallo G.,TRUE,0.9202043587613681,0,0.9119237617244846,0,0.5483028720626633,1,-0.03831938988419983,57
57,Almaty,Almaty Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Vukic A.,Mannarino A.,85,56,669,949,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.69,2.1,1.81,2.12,1.81,2.13,1.75,2.05,22,1.7235938168379252,0.2394411570838189,2.191946156249711,0.21043318236543015,16.5,19.125,1.7235938168379252,2.191946156249711,0.2394411570838189,0.21043318236543015,0.07088258343923164,0.06453724905341002,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.554089709762533,Vukic A.,TRUE,0.9291174165607684,0,0.93546275094659,0,0.554089709762533,1,-0.03831938988419983,57
57,Almaty,Almaty Open,2024-10-19,ATP250,Indoor,Hard,Semifinals,3,Diallo G.,Cerundolo F.,118,31,497,1470,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.88,2.02,1.92,2.07,1.82,1.96,18,1.0463015293047444,0.5823858653541865,2.4091348888963373,0.20210347856365013,30.703125,22.453125,1.0463015293047444,2.4091348888963373,0.5823858653541865,0.20210347856365013,0.013526506015162892,0.018463011964011195,1,Cerundolo F.,FALSE,Cerundolo F.,FALSE,0.5263157894736842,Diallo G.,TRUE,0.9864734939848371,0,0.9815369880359888,0,0.5263157894736842,1,-0.03831938988419983,57
58,Antwerp,European Open,2024-10-14,ATP250,Indoor,Hard,1st Round,3,Carballes Baena R.,Koepfer D.,54,81,980,686,6,4,6,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.87,2.02,1.87,2.1,1.8,1.99,16,1.937565138930183,0.22155361240972715,2.0838843925125374,0.3055485601649338,0,0,1.937565138930183,2.0838843925125374,0.22155361240972715,0.3055485601649338,0.34912541687731047,0.34912541687731047,1,Koepfer D.,FALSE,Koepfer D.,FALSE,0.5263157894736842,Carballes Baena R.,TRUE,0.6508745831226895,0,0.6508745831226895,0,0.5263157894736842,1,-0.039429509074492865,58
58,Antwerp,European Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Bergs Z.,Diaz Acosta F.,69,67,793,830,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.17,5,1.23,4.61,1.24,5,1.2,4.45,22,1.58711589019888,0.37351081476668857,1.8284246849841377,0.3147328999324116,0,0,1.58711589019888,1.8284246849841377,0.37351081476668857,0.3147328999324116,0.3106366606284021,0.3106366606284021,1,Diaz Acosta F.,FALSE,Diaz Acosta F.,FALSE,0.8103727714748785,Bergs Z.,TRUE,0.6893633393715979,0,0.6893633393715979,0,0.8103727714748785,1,-0.039429509074492865,58
58,Antwerp,European Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Bergs Z.,Baez S.,69,27,793,1725,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.25,4,1.27,4.2,1.29,4.2,1.25,3.87,19,1.58711589019888,0.37351081476668857,2.2934712682851908,0.2059555030073695,12.375,0,1.58711589019888,2.2934712682851908,0.37351081476668857,0.2059555030073695,0.048855831010268795,0.07721149415383338,1,Baez S.,FALSE,Baez S.,FALSE,0.7619047619047619,Bergs Z.,TRUE,0.9511441689897312,0,0.9227885058461667,0,0.7619047619047619,1,-0.039429509074492865,58
58,Antwerp,European Open,2024-10-18,ATP250,Indoor,Hard,Quarterfinals,3,Lehecka J.,Tsitsipas S.,33,11,1440,3445,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.9,2,1.9,2,1.82,1.96,20,2.8522834314986736,0.22415160516110816,3.15976774773537,0.2018834427909548,21.421875,26.25,2.8522834314986736,3.15976774773537,0.22415160516110816,0.2018834427909548,0.1540312953486544,0.13082349524705345,1,Tsitsipas S.,FALSE,Tsitsipas S.,FALSE,0.5263157894736842,Lehecka J.,TRUE,0.8459687046513455,0,0.8691765047529465,0,0.5263157894736842,1,-0.039429509074492865,58
